statement_group,frequency,statement_basis,item_code,item_name,mapping_status,source_table,source_account_code
financial_statement,annual,separate,3000902013,장기차입금(천원),ambiguous_multi_account,DW_FNG_재무제표,1001147100
financial_statement,annual,separate,3000902014,장기금융부채(천원),no_exact_match,,
financial_statement,annual,separate,3000902016,*총사채(천원),no_exact_match,,
financial_statement,annual,separate,3000902019,매입채무및기타채무(천원),no_exact_match,,
financial_statement,annual,separate,3000902034,기타장기충당부채(천원),ambiguous_multi_account,DW_FNG_재무제표,1001149000
financial_statement,annual,separate,3000902034,기타장기충당부채(천원),ambiguous_multi_account,DW_FNG_재무제표,1001149060
financial_statement,annual,separate,3000902035,단기충당부채(천원),ambiguous_multi_account,DW_FNG_재무제표,1001144400
financial_statement,annual,separate,3000902035,단기충당부채(천원),ambiguous_multi_account,DW_FNG_재무제표,1001144800
financial_statement,annual,separate,3000902044,유동성장기부채(천원),clean_exact_single_account,DW_FNG_재무제표,1001143700
financial_statement,annual,separate,3000902045,*총금융리스부채(천원),no_exact_match,,
financial_statement,annual,separate,3000902101,부채총계(평균)(천원),no_exact_match,,
financial_statement,annual,separate,3000903001,자본총계(천원),ambiguous_multi_account,DW_FNG_재무제표,1001160000
financial_statement,annual,separate,3000903001,자본총계(천원),ambiguous_multi_account,DW_FNG_재무제표,1001570000
financial_statement,annual,separate,3000903003,자본총계(지배)(천원),ambiguous_multi_account,DW_FNG_재무제표,1001160000
financial_statement,annual,separate,3000903003,자본총계(지배)(천원),ambiguous_multi_account,DW_FNG_재무제표,1001570000
financial_statement,annual,separate,3000903004,비지배주주지분(천원),no_exact_match,,
financial_statement,annual,separate,3000903005,자본금(천원),ambiguous_multi_source_table,DW_FNG_연결재무제표,4001160100
financial_statement,annual,separate,3000903005,자본금(천원),ambiguous_multi_source_table,DW_FNG_연결재무제표,4001510000
financial_statement,annual,separate,3000903005,자본금(천원),ambiguous_multi_source_table,DW_FNG_연결재무제표,4001510100
financial_statement,annual,separate,3000903005,자본금(천원),ambiguous_multi_source_table,DW_FNG_재무제표,1001160100
financial_statement,annual,separate,3000903005,자본금(천원),ambiguous_multi_source_table,DW_FNG_재무제표,1001510000
financial_statement,annual,separate,3000903005,자본금(천원),ambiguous_multi_source_table,DW_FNG_재무제표,1001510100
financial_statement,annual,separate,3000903007,보통주자본금(천원),ambiguous_multi_source_table,DW_FNG_연결재무제표,4001160200
financial_statement,annual,separate,3000903007,보통주자본금(천원),ambiguous_multi_source_table,DW_FNG_재무제표,1001160200
financial_statement,annual,separate,3000903008,우선주자본금(천원),ambiguous_multi_source_table,DW_FNG_연결재무제표,4001160300
financial_statement,annual,separate,3000903008,우선주자본금(천원),ambiguous_multi_source_table,DW_FNG_재무제표,1001160300
financial_statement,annual,separate,3000903009,*유보액(천원),no_exact_match,,
financial_statement,annual,separate,3000903012,자본잉여금(천원),ambiguous_multi_source_table,DW_FNG_연결재무제표,4001160500
financial_statement,annual,separate,3000903012,자본잉여금(천원),ambiguous_multi_source_table,DW_FNG_연결재무제표,4001160600
financial_statement,annual,separate,3000903012,자본잉여금(천원),ambiguous_multi_source_table,DW_FNG_연결재무제표,4001160700
financial_statement,annual,separate,3000903012,자본잉여금(천원),ambiguous_multi_source_table,DW_FNG_연결재무제표,4001520000
financial_statement,annual,separate,3000903012,자본잉여금(천원),ambiguous_multi_source_table,DW_FNG_연결재무제표,4001520100
financial_statement,annual,separate,3000903012,자본잉여금(천원),ambiguous_multi_source_table,DW_FNG_재무제표,1001160500
financial_statement,annual,separate,3000903012,자본잉여금(천원),ambiguous_multi_source_table,DW_FNG_재무제표,1001160600
financial_statement,annual,separate,3000903012,자본잉여금(천원),ambiguous_multi_source_table,DW_FNG_재무제표,1001160700
financial_statement,annual,separate,3000903012,자본잉여금(천원),ambiguous_multi_source_table,DW_FNG_재무제표,1001520000
financial_statement,annual,separate,3000903012,자본잉여금(천원),ambiguous_multi_source_table,DW_FNG_재무제표,1001520100
financial_statement,annual,separate,3000903014,주식발행초과금(천원),ambiguous_multi_source_table,DW_FNG_연결재무제표,4001160500
financial_statement,annual,separate,3000903014,주식발행초과금(천원),ambiguous_multi_source_table,DW_FNG_연결재무제표,4001160600
financial_statement,annual,separate,3000903014,주식발행초과금(천원),ambiguous_multi_source_table,DW_FNG_연결재무제표,4001160700
financial_statement,annual,separate,3000903014,주식발행초과금(천원),ambiguous_multi_source_table,DW_FNG_연결재무제표,4001520000
financial_statement,annual,separate,3000903014,주식발행초과금(천원),ambiguous_multi_source_table,DW_FNG_연결재무제표,4001520100
financial_statement,annual,separate,3000903014,주식발행초과금(천원),ambiguous_multi_source_table,DW_FNG_재무제표,1001160500
financial_statement,annual,separate,3000903014,주식발행초과금(천원),ambiguous_multi_source_table,DW_FNG_재무제표,1001160600
financial_statement,annual,separate,3000903014,주식발행초과금(천원),ambiguous_multi_source_table,DW_FNG_재무제표,1001160700
financial_statement,annual,separate,3000903014,주식발행초과금(천원),ambiguous_multi_source_table,DW_FNG_재무제표,1001520000
financial_statement,annual,separate,3000903014,주식발행초과금(천원),ambiguous_multi_source_table,DW_FNG_재무제표,1001520100
financial_statement,annual,separate,3000903015,기타자본잉여금(천원),no_exact_match,,
financial_statement,annual,separate,3000903016,이익잉여금(천원),ambiguous_multi_account,DW_FNG_재무제표,1001165400
financial_statement,annual,separate,3000903016,이익잉여금(천원),ambiguous_multi_account,DW_FNG_재무제표,1001540000
financial_statement,annual,separate,3000903019,자기주식(천원),ambiguous_multi_source_table,DW_FNG_연결재무제표,4001162700
financial_statement,annual,separate,3000903019,자기주식(천원),ambiguous_multi_source_table,DW_FNG_재무제표,1001162700
financial_statement,annual,separate,3000903020,기타자본(천원),ambiguous_multi_account,DW_FNG_재무제표,1001162000
financial_statement,annual,separate,3000903020,기타자본(천원),ambiguous_multi_account,DW_FNG_재무제표,1001530000
financial_statement,annual,separate,3000903021,매도가능금융자산평가손익(천원),no_exact_match,,
financial_statement,annual,separate,3000903023,기타포괄이익누계액(천원),ambiguous_multi_account,DW_FNG_재무제표,1001163700
financial_statement,annual,separate,3000903023,기타포괄이익누계액(천원),ambiguous_multi_account,DW_FNG_재무제표,1001531100
financial_statement,annual,separate,3000903024,재평가잉여금(천원),no_exact_match,,
financial_statement,annual,separate,3000903030,부채및자본총계(천원),clean_exact_single_account,DW_FNG_재무제표,1001110000
financial_statement,annual,separate,3000903042,신종자본증권(천원),no_exact_match,,
financial_statement,annual,separate,3000903103,"자본총계(지배, 평균)(천원)",no_exact_match,,
financial_statement,annual,separate,3000903104,자본금(평균)(천원),ambiguous_multi_source_table,DW_FNG_연결재무제표,4001160100
financial_statement,annual,separate,3000903104,자본금(평균)(천원),ambiguous_multi_source_table,DW_FNG_연결재무제표,4001510000
financial_statement,annual,separate,3000903104,자본금(평균)(천원),ambiguous_multi_source_table,DW_FNG_연결재무제표,4001510100
financial_statement,annual,separate,3000903104,자본금(평균)(천원),ambiguous_multi_source_table,DW_FNG_재무제표,1001160100
financial_statement,annual,separate,3000903104,자본금(평균)(천원),ambiguous_multi_source_table,DW_FNG_재무제표,1001510000
financial_statement,annual,separate,3000903104,자본금(평균)(천원),ambiguous_multi_source_table,DW_FNG_재무제표,1001510100
financial_statement,annual,separate,3000903105,자본총계(평균)(천원),no_exact_match,,
financial_statement,annual,separate,3000909103,*이자발생부채(평균)(천원),no_exact_match,,
financial_statement,annual,separate,3000911004,*총금융부채(천원),no_exact_match,,
financial_statement,annual,separate,3000911019,이연법인세부채(천원),no_exact_match,,
financial_statement,annual,separate,3000991002,단기미청구공사(천원),no_exact_match,,
financial_statement,annual,separate,3000991005,당기법인세자산(천원),no_exact_match,,
financial_statement,annual,separate,3000991006,매각예정비유동자산(천원),no_exact_match,,
financial_statement,annual,separate,3000991007,만기보유금융자산(천원),no_exact_match,,
financial_statement,annual,separate,3000991010,투자부동산(천원),no_exact_match,,
financial_statement,annual,separate,3000991012,설비자산(천원),no_exact_match,,
financial_statement,annual,separate,3000991013,기타유형자산(천원),no_exact_match,,
financial_statement,annual,separate,3000991016,영업권(천원),no_exact_match,,
financial_statement,annual,separate,3000991018,개발비(천원),no_exact_match,,
financial_statement,annual,separate,3000991019,산업재산권(천원),clean_exact_single_account,DW_FNG_재무제표,1001129200
financial_statement,annual,separate,3000991020,기타의무형자산(천원),clean_exact_single_account,DW_FNG_재무제표,1001130450
financial_statement,annual,separate,3000991022,장기매출채권및기타채권(천원),no_exact_match,,
financial_statement,annual,separate,3000991023,이연법인세자산(천원),clean_exact_single_account,DW_FNG_재무제표,1001130530
financial_statement,annual,separate,3000991025,기타금융업자산(천원),no_exact_match,,
financial_statement,annual,separate,3000991033,당기법인세부채(천원),clean_exact_single_account,DW_FNG_재무제표,1001143200
financial_statement,annual,separate,3000991034,매각예정처분자산집단부채(천원),no_exact_match,,
financial_statement,annual,separate,3000991039,기타금융업부채(천원),no_exact_match,,
financial_statement,annual,separate,3000991040,이자발생부채(천원),no_exact_match,,
financial_statement,annual,separate,3000991041,*단기차입부채(천원),ambiguous_multi_account,DW_FNG_재무제표,1001140700
financial_statement,annual,separate,3000991041,*단기차입부채(천원),ambiguous_multi_account,DW_FNG_재무제표,1001140900
financial_statement,annual,separate,3000991042,*장기차입부채(천원),no_exact_match,,
financial_statement,annual,separate,3000991045,자기주식처분이익(천원),no_exact_match,,
financial_statement,annual,separate,3000991046,자기주식처분손실(천원),no_exact_match,,
financial_statement,annual,separate,3000991047,금융자산평가손익(천원),no_exact_match,,
financial_statement,quarterly,consolidated,M000901001,자산총계(천원),clean_exact_single_account,DW_FNG_연결재무제표,4001110000
financial_statement,quarterly,consolidated,M000901002,유동자산(천원),clean_exact_single_account,DW_FNG_연결재무제표,4001110100
financial_statement,quarterly,consolidated,M000901005,당좌자산(천원),no_exact_match,,
financial_statement,quarterly,consolidated,M000901006,매출채권(천원),ambiguous_multi_account,DW_FNG_연결재무제표,4001113000
financial_statement,quarterly,consolidated,M000901006,매출채권(천원),ambiguous_multi_account,DW_FNG_연결재무제표,4001113500
financial_statement,quarterly,consolidated,M000901009,단기유가증권(천원),clean_exact_single_account,DW_FNG_연결재무제표,4001112900
financial_statement,quarterly,consolidated,M000901010,단기금융자산(천원),no_exact_match,,
financial_statement,quarterly,consolidated,M000901011,*총유가증권(천원),no_exact_match,,
financial_statement,quarterly,consolidated,M000901012,재고자산(천원),clean_exact_single_account,DW_FNG_연결재무제표,4001118300
financial_statement,quarterly,consolidated,M000901013,비유동자산(천원),clean_exact_single_account,DW_FNG_연결재무제표,4001121900
financial_statement,quarterly,consolidated,M000901014,장기금융자산(천원),no_exact_match,,
financial_statement,quarterly,consolidated,M000901017,유형자산(천원),ambiguous_multi_account,DW_FNG_연결재무제표,4001126100
financial_statement,quarterly,consolidated,M000901017,유형자산(천원),ambiguous_multi_account,DW_FNG_연결재무제표,4001128600
financial_statement,quarterly,consolidated,M000901019,*총금융자산(천원),no_exact_match,,
financial_statement,quarterly,consolidated,M000901024,무형자산(천원),ambiguous_multi_account,DW_FNG_연결재무제표,4001128900
financial_statement,quarterly,consolidated,M000901024,무형자산(천원),ambiguous_multi_account,DW_FNG_연결재무제표,4001130450
financial_statement,quarterly,consolidated,M000901030,현금및현금성자산(천원),ambiguous_multi_account,DW_FNG_연결재무제표,4001110300
financial_statement,quarterly,consolidated,M000901030,현금및현금성자산(천원),ambiguous_multi_account,DW_FNG_연결재무제표,4001111000
financial_statement,quarterly,consolidated,M000901030,현금및현금성자산(천원),ambiguous_multi_account,DW_FNG_연결재무제표,4001460200
financial_statement,quarterly,consolidated,M000901031,매출채권및기타채권(천원),no_exact_match,,
financial_statement,quarterly,consolidated,M000901033,단기대여금(천원),no_exact_match,,
financial_statement,quarterly,consolidated,M000901034,단기금융상품(천원),ambiguous_multi_account,DW_FNG_연결재무제표,4001111800
financial_statement,quarterly,consolidated,M000901034,단기금융상품(천원),ambiguous_multi_account,DW_FNG_연결재무제표,4001112400
financial_statement,quarterly,consolidated,M000901037,장기금융상품(천원),no_exact_match,,
financial_statement,quarterly,consolidated,M000901040,장기대여금(천원),no_exact_match,,
financial_statement,quarterly,consolidated,M000901041,토지(천원),no_exact_match,,
financial_statement,quarterly,consolidated,M000901042,건설중인자산(천원),clean_exact_single_account,DW_FNG_연결재무제표,4001126400
financial_statement,quarterly,consolidated,M000901045,*단기유동성자산(천원),no_exact_match,,
financial_statement,quarterly,consolidated,M000901046,장기매입채무및기타채무(천원),ambiguous_multi_account,DW_FNG_연결재무제표,4001148100
financial_statement,quarterly,consolidated,M000901046,장기매입채무및기타채무(천원),ambiguous_multi_account,DW_FNG_연결재무제표,4001148210
financial_statement,quarterly,consolidated,M000901054,매도가능금융자산(천원),no_exact_match,,
financial_statement,quarterly,consolidated,M000901066,단기사채(천원),no_exact_match,,
financial_statement,quarterly,consolidated,M000901070,사채(천원),ambiguous_multi_source_table,DW_FNG_연결재무제표,4001143800
financial_statement,quarterly,consolidated,M000901070,사채(천원),ambiguous_multi_source_table,DW_FNG_연결재무제표,4001145200
financial_statement,quarterly,consolidated,M000901070,사채(천원),ambiguous_multi_source_table,DW_FNG_연결재무제표,4001145600
financial_statement,quarterly,consolidated,M000901070,사채(천원),ambiguous_multi_source_table,DW_FNG_재무제표,1001145200
financial_statement,quarterly,consolidated,M000901070,사채(천원),ambiguous_multi_source_table,DW_FNG_재무제표,1001145600
financial_statement,quarterly,consolidated,M000901071,일반사채(천원),ambiguous_multi_source_table,DW_FNG_연결재무제표,4001143800
financial_statement,quarterly,consolidated,M000901071,일반사채(천원),ambiguous_multi_source_table,DW_FNG_연결재무제표,4001145200
financial_statement,quarterly,consolidated,M000901071,일반사채(천원),ambiguous_multi_source_table,DW_FNG_연결재무제표,4001145600
financial_statement,quarterly,consolidated,M000901071,일반사채(천원),ambiguous_multi_source_table,DW_FNG_재무제표,1001145200
financial_statement,quarterly,consolidated,M000901071,일반사채(천원),ambiguous_multi_source_table,DW_FNG_재무제표,1001145600
financial_statement,quarterly,consolidated,M000901072,전환사채(천원),no_exact_match,,
financial_statement,quarterly,consolidated,M000901073,신주인수권부사채(천원),no_exact_match,,
financial_statement,quarterly,consolidated,M000901074,교환사채(천원),no_exact_match,,
financial_statement,quarterly,consolidated,M000901075,금융리스부채(천원),clean_exact_single_account,DW_FNG_연결재무제표,4001147600
financial_statement,quarterly,consolidated,M000901101,자산총계(평균)(천원),no_exact_match,,
financial_statement,quarterly,consolidated,M000901103,부채및자본총계(평균)(천원),no_exact_match,,
financial_statement,quarterly,consolidated,M000901115,유형자산(평균)(천원),no_exact_match,,
financial_statement,quarterly,consolidated,M000902001,부채총계(천원),clean_exact_single_account,DW_FNG_연결재무제표,4001140000
financial_statement,quarterly,consolidated,M000902003,유동부채(천원),clean_exact_single_account,DW_FNG_연결재무제표,4001140100
financial_statement,quarterly,consolidated,M000902006,매입채무(천원),ambiguous_multi_account,DW_FNG_연결재무제표,4001140200
financial_statement,quarterly,consolidated,M000902006,매입채무(천원),ambiguous_multi_account,DW_FNG_연결재무제표,4001140400
financial_statement,quarterly,consolidated,M000902009,단기차입금(천원),ambiguous_multi_account,DW_FNG_연결재무제표,4001140700
financial_statement,quarterly,consolidated,M000902009,단기차입금(천원),ambiguous_multi_account,DW_FNG_연결재무제표,4001140900
financial_statement,quarterly,consolidated,M000902010,단기금융부채(천원),no_exact_match,,
financial_statement,quarterly,consolidated,M000902011,비유동부채(천원),clean_exact_single_account,DW_FNG_연결재무제표,4001145100
financial_statement,quarterly,consolidated,M000902012,순부채(천원),no_exact_match,,
financial_statement,quarterly,consolidated,M000902013,장기차입금(천원),ambiguous_multi_account,DW_FNG_연결재무제표,4001146900
financial_statement,quarterly,consolidated,M000902013,장기차입금(천원),ambiguous_multi_account,DW_FNG_연결재무제표,4001147100
financial_statement,quarterly,consolidated,M000902014,장기금융부채(천원),no_exact_match,,
financial_statement,quarterly,consolidated,M000902016,*총사채(천원),no_exact_match,,
financial_statement,quarterly,consolidated,M000902019,매입채무및기타채무(천원),no_exact_match,,
financial_statement,quarterly,consolidated,M000902034,기타장기충당부채(천원),ambiguous_multi_account,DW_FNG_연결재무제표,4001149000
financial_statement,quarterly,consolidated,M000902034,기타장기충당부채(천원),ambiguous_multi_account,DW_FNG_연결재무제표,4001149060
financial_statement,quarterly,consolidated,M000902035,단기충당부채(천원),ambiguous_multi_account,DW_FNG_연결재무제표,4001144400
financial_statement,quarterly,consolidated,M000902035,단기충당부채(천원),ambiguous_multi_account,DW_FNG_연결재무제표,4001144800
financial_statement,quarterly,consolidated,M000902042,비유동종업원급여충당부채(천원),clean_exact_single_account,DW_FNG_연결재무제표,4001148700
financial_statement,quarterly,consolidated,M000902044,유동성장기부채(천원),clean_exact_single_account,DW_FNG_연결재무제표,4001143700
financial_statement,quarterly,consolidated,M000902045,*총금융리스부채(천원),no_exact_match,,
financial_statement,quarterly,consolidated,M000902101,부채총계(평균)(천원),no_exact_match,,
financial_statement,quarterly,consolidated,M000903001,자본총계(천원),ambiguous_multi_account,DW_FNG_연결재무제표,4001160000
financial_statement,quarterly,consolidated,M000903001,자본총계(천원),ambiguous_multi_account,DW_FNG_연결재무제표,4001570000
financial_statement,quarterly,consolidated,M000903003,자본총계(지배)(천원),clean_exact_single_account,DW_FNG_연결재무제표,4001160050
financial_statement,quarterly,consolidated,M000903004,비지배주주지분(천원),ambiguous_multi_account,DW_FNG_연결재무제표,4001167500
financial_statement,quarterly,consolidated,M000903004,비지배주주지분(천원),ambiguous_multi_account,DW_FNG_연결재무제표,4001550000
financial_statement,quarterly,consolidated,M000903005,자본금(천원),ambiguous_multi_source_table,DW_FNG_연결재무제표,4001160100
financial_statement,quarterly,consolidated,M000903005,자본금(천원),ambiguous_multi_source_table,DW_FNG_연결재무제표,4001510000
financial_statement,quarterly,consolidated,M000903005,자본금(천원),ambiguous_multi_source_table,DW_FNG_연결재무제표,4001510100
financial_statement,quarterly,consolidated,M000903005,자본금(천원),ambiguous_multi_source_table,DW_FNG_재무제표,1001160100
financial_statement,quarterly,consolidated,M000903005,자본금(천원),ambiguous_multi_source_table,DW_FNG_재무제표,1001510000
financial_statement,quarterly,consolidated,M000903005,자본금(천원),ambiguous_multi_source_table,DW_FNG_재무제표,1001510100
financial_statement,quarterly,consolidated,M000903007,보통주자본금(천원),ambiguous_multi_source_table,DW_FNG_연결재무제표,4001160200
financial_statement,quarterly,consolidated,M000903007,보통주자본금(천원),ambiguous_multi_source_table,DW_FNG_재무제표,1001160200
financial_statement,quarterly,consolidated,M000903008,우선주자본금(천원),ambiguous_multi_source_table,DW_FNG_연결재무제표,4001160300
financial_statement,quarterly,consolidated,M000903008,우선주자본금(천원),ambiguous_multi_source_table,DW_FNG_재무제표,1001160300
financial_statement,quarterly,consolidated,M000903009,*유보액(천원),no_exact_match,,
financial_statement,quarterly,consolidated,M000903012,자본잉여금(천원),ambiguous_multi_source_table,DW_FNG_연결재무제표,4001160500
financial_statement,quarterly,consolidated,M000903012,자본잉여금(천원),ambiguous_multi_source_table,DW_FNG_연결재무제표,4001160600
financial_statement,quarterly,consolidated,M000903012,자본잉여금(천원),ambiguous_multi_source_table,DW_FNG_연결재무제표,4001160700
financial_statement,quarterly,consolidated,M000903012,자본잉여금(천원),ambiguous_multi_source_table,DW_FNG_연결재무제표,4001520000
financial_statement,quarterly,consolidated,M000903012,자본잉여금(천원),ambiguous_multi_source_table,DW_FNG_연결재무제표,4001520100
financial_statement,quarterly,consolidated,M000903012,자본잉여금(천원),ambiguous_multi_source_table,DW_FNG_재무제표,1001160500
financial_statement,quarterly,consolidated,M000903012,자본잉여금(천원),ambiguous_multi_source_table,DW_FNG_재무제표,1001160600
financial_statement,quarterly,consolidated,M000903012,자본잉여금(천원),ambiguous_multi_source_table,DW_FNG_재무제표,1001160700
financial_statement,quarterly,consolidated,M000903012,자본잉여금(천원),ambiguous_multi_source_table,DW_FNG_재무제표,1001520000
financial_statement,quarterly,consolidated,M000903012,자본잉여금(천원),ambiguous_multi_source_table,DW_FNG_재무제표,1001520100
financial_statement,quarterly,consolidated,M000903014,주식발행초과금(천원),ambiguous_multi_source_table,DW_FNG_연결재무제표,4001160500
financial_statement,quarterly,consolidated,M000903014,주식발행초과금(천원),ambiguous_multi_source_table,DW_FNG_연결재무제표,4001160600
financial_statement,quarterly,consolidated,M000903014,주식발행초과금(천원),ambiguous_multi_source_table,DW_FNG_연결재무제표,4001160700
financial_statement,quarterly,consolidated,M000903014,주식발행초과금(천원),ambiguous_multi_source_table,DW_FNG_연결재무제표,4001520000
financial_statement,quarterly,consolidated,M000903014,주식발행초과금(천원),ambiguous_multi_source_table,DW_FNG_연결재무제표,4001520100
financial_statement,quarterly,consolidated,M000903014,주식발행초과금(천원),ambiguous_multi_source_table,DW_FNG_재무제표,1001160500
financial_statement,quarterly,consolidated,M000903014,주식발행초과금(천원),ambiguous_multi_source_table,DW_FNG_재무제표,1001160600
financial_statement,quarterly,consolidated,M000903014,주식발행초과금(천원),ambiguous_multi_source_table,DW_FNG_재무제표,1001160700
financial_statement,quarterly,consolidated,M000903014,주식발행초과금(천원),ambiguous_multi_source_table,DW_FNG_재무제표,1001520000
financial_statement,quarterly,consolidated,M000903014,주식발행초과금(천원),ambiguous_multi_source_table,DW_FNG_재무제표,1001520100
financial_statement,quarterly,consolidated,M000903015,기타자본잉여금(천원),no_exact_match,,
financial_statement,quarterly,consolidated,M000903016,이익잉여금(천원),ambiguous_multi_account,DW_FNG_연결재무제표,4001165400
financial_statement,quarterly,consolidated,M000903016,이익잉여금(천원),ambiguous_multi_account,DW_FNG_연결재무제표,4001540000
financial_statement,quarterly,consolidated,M000903019,자기주식(천원),ambiguous_multi_source_table,DW_FNG_연결재무제표,4001162700
financial_statement,quarterly,consolidated,M000903019,자기주식(천원),ambiguous_multi_source_table,DW_FNG_재무제표,1001162700
financial_statement,quarterly,consolidated,M000903020,기타자본(천원),ambiguous_multi_account,DW_FNG_연결재무제표,4001162000
financial_statement,quarterly,consolidated,M000903020,기타자본(천원),ambiguous_multi_account,DW_FNG_연결재무제표,4001530000
financial_statement,quarterly,consolidated,M000903021,매도가능금융자산평가손익(천원),no_exact_match,,
financial_statement,quarterly,consolidated,M000903023,기타포괄이익누계액(천원),ambiguous_multi_account,DW_FNG_연결재무제표,4001163700
financial_statement,quarterly,consolidated,M000903023,기타포괄이익누계액(천원),ambiguous_multi_account,DW_FNG_연결재무제표,4001531100
financial_statement,quarterly,consolidated,M000903024,재평가잉여금(천원),no_exact_match,,
financial_statement,quarterly,consolidated,M000903026,"자본총계(지배, 자사주차감전)(천원)",no_exact_match,,
financial_statement,quarterly,consolidated,M000903030,부채및자본총계(천원),clean_exact_single_account,DW_FNG_연결재무제표,4001110000
financial_statement,quarterly,consolidated,M000903042,신종자본증권(천원),no_exact_match,,
financial_statement,quarterly,consolidated,M000903103,"자본총계(지배,평균)(천원)",no_exact_match,,
financial_statement,quarterly,consolidated,M000903104,자본금(평균)(천원),ambiguous_multi_source_table,DW_FNG_연결재무제표,4001160100
financial_statement,quarterly,consolidated,M000903104,자본금(평균)(천원),ambiguous_multi_source_table,DW_FNG_연결재무제표,4001510000
financial_statement,quarterly,consolidated,M000903104,자본금(평균)(천원),ambiguous_multi_source_table,DW_FNG_연결재무제표,4001510100
financial_statement,quarterly,consolidated,M000903104,자본금(평균)(천원),ambiguous_multi_source_table,DW_FNG_재무제표,1001160100
financial_statement,quarterly,consolidated,M000903104,자본금(평균)(천원),ambiguous_multi_source_table,DW_FNG_재무제표,1001510000
financial_statement,quarterly,consolidated,M000903104,자본금(평균)(천원),ambiguous_multi_source_table,DW_FNG_재무제표,1001510100
financial_statement,quarterly,consolidated,M000903105,자본총계(평균)(천원),no_exact_match,,
financial_statement,quarterly,consolidated,M000909103,*이자발생부채(평균)(천원),no_exact_match,,
financial_statement,quarterly,consolidated,M000911004,*총금융부채(천원),no_exact_match,,
financial_statement,quarterly,consolidated,M000911019,이연법인세부채(천원),clean_exact_single_account,DW_FNG_연결재무제표,4001149300
financial_statement,quarterly,consolidated,M000991002,단기미청구공사(천원),no_exact_match,,
financial_statement,quarterly,consolidated,M000991005,당기법인세자산(천원),no_exact_match,,
financial_statement,quarterly,consolidated,M000991006,매각예정비유동자산(천원),no_exact_match,,
financial_statement,quarterly,consolidated,M000991007,만기보유금융자산(천원),no_exact_match,,
financial_statement,quarterly,consolidated,M000991010,투자부동산(천원),no_exact_match,,
financial_statement,quarterly,consolidated,M000991012,설비자산(천원),no_exact_match,,
financial_statement,quarterly,consolidated,M000991013,기타유형자산(천원),ambiguous_multi_account,DW_FNG_연결재무제표,4001126100
financial_statement,quarterly,consolidated,M000991013,기타유형자산(천원),ambiguous_multi_account,DW_FNG_연결재무제표,4001128600
financial_statement,quarterly,consolidated,M000991016,영업권(천원),clean_exact_single_account,DW_FNG_연결재무제표,4001129000
financial_statement,quarterly,consolidated,M000991017,회원권및제이용권(천원),ambiguous_multi_account,DW_FNG_연결재무제표,4001129800
financial_statement,quarterly,consolidated,M000991017,회원권및제이용권(천원),ambiguous_multi_account,DW_FNG_연결재무제표,4001130400
financial_statement,quarterly,consolidated,M000991018,개발비(천원),no_exact_match,,
financial_statement,quarterly,consolidated,M000991019,산업재산권(천원),clean_exact_single_account,DW_FNG_연결재무제표,4001129200
financial_statement,quarterly,consolidated,M000991020,기타의무형자산(천원),ambiguous_multi_account,DW_FNG_연결재무제표,4001128900
financial_statement,quarterly,consolidated,M000991020,기타의무형자산(천원),ambiguous_multi_account,DW_FNG_연결재무제표,4001130450
financial_statement,quarterly,consolidated,M000991022,장기매출채권및기타채권(천원),no_exact_match,,
financial_statement,quarterly,consolidated,M000991023,이연법인세자산(천원),clean_exact_single_account,DW_FNG_연결재무제표,4001130530
financial_statement,quarterly,consolidated,M000991025,기타금융업자산(천원),no_exact_match,,
financial_statement,quarterly,consolidated,M000991033,당기법인세부채(천원),clean_exact_single_account,DW_FNG_연결재무제표,4001143200
financial_statement,quarterly,consolidated,M000991034,매각예정처분자산집단부채(천원),no_exact_match,,
financial_statement,quarterly,consolidated,M000991039,기타금융업부채(천원),no_exact_match,,
financial_statement,quarterly,consolidated,M000991040,이자발생부채(천원),no_exact_match,,
financial_statement,quarterly,consolidated,M000991041,*단기차입부채(천원),ambiguous_multi_account,DW_FNG_연결재무제표,4001140700
financial_statement,quarterly,consolidated,M000991041,*단기차입부채(천원),ambiguous_multi_account,DW_FNG_연결재무제표,4001140900
financial_statement,quarterly,consolidated,M000991042,*장기차입부채(천원),no_exact_match,,
financial_statement,quarterly,consolidated,M000991045,자기주식처분이익(천원),no_exact_match,,
financial_statement,quarterly,consolidated,M000991046,자기주식처분손실(천원),no_exact_match,,
financial_statement,quarterly,consolidated,M000991047,금융자산평가손익(천원),no_exact_match,,
financial_statement,quarterly,consolidated,M000991048,관계기업등기타포괄손익(천원),clean_exact_single_account,DW_FNG_연결재무제표,4001164000
financial_statement,quarterly,consolidated,M000991049,환산관련외환차이적립금(환율변동차이)(천원),clean_exact_single_account,DW_FNG_연결재무제표,4001164600
financial_statement,quarterly,separate,3000901001,자산총계(천원),clean_exact_single_account,DW_FNG_재무제표,1001110000
financial_statement,quarterly,separate,3000901002,유동자산(천원),clean_exact_single_account,DW_FNG_재무제표,1001110100
financial_statement,quarterly,separate,3000901005,당좌자산(천원),clean_exact_single_account,DW_FNG_재무제표,1001110200
financial_statement,quarterly,separate,3000901006,매출채권(천원),ambiguous_multi_account,DW_FNG_재무제표,1001113000
financial_statement,quarterly,separate,3000901006,매출채권(천원),ambiguous_multi_account,DW_FNG_재무제표,1001113500
financial_statement,quarterly,separate,3000901009,단기유가증권(천원),no_exact_match,,
